编码,日期,销量
2006,20150501,3.815911749
2006,20150502,3.205304163
2006,20150503,2.866855282
2006,20150504,6.044621829
2006,20150505,4.750166624
2006,20150506,6.098073403
2006,20150507,3.514928498
2006,20150508,3.782550002
2006,20150509,3.026373796
2006,20150510,2.674238706
2006,20150511,5.850718491
2006,20150512,4.556142306
2006,20150513,5.90403771
2006,20150514,3.320891735
2006,20150515,3.588513139
2006,20150516,2.832336923
2006,20150517,2.480201833
2006,20150518,5.656681617
2006,20150519,4.362105432
2006,20150520,5.710000837
2006,20150521,3.126854862
2006,20150522,3.394476266
2006,20150523,2.63830005
2006,20150524,2.28616496
2006,20150525,5.462644744
2006,20150526,4.168068559
2006,20150527,5.515963963
2006,20150528,2.932817988
2006,20150529,3.200439392
2006,20150530,2.444263176
2007,20150501,0.398901854
2007,20150502,0.093848034
2007,20150503,0.370554619
2007,20150504,1.368543368
2007,20150505,0.724227272
2007,20150506,1.745904152
2007,20150507,0
2007,20150508,0
2007,20150509,0
2007,20150510,0.082067108
2007,20150511,1.082266469
2007,20150512,0.438248525
2007,20150513,1.459965618
2007,20150514,0
2007,20150515,0
2007,20150516,0
2007,20150517,0
2007,20150518,0.796334203
2007,20150519,0.152316259
2007,20150520,1.174033352
2007,20150521,0
2007,20150522,0
2007,20150523,0
2007,20150524,0
2007,20150525,0.510401938
2007,20150526,0
2007,20150527,0.888101087
2007,20150528,0
2007,20150529,0
2007,20150530,0
2008,20150501,2.41631
2008,20150502,0.416266
2008,20150503,3.47695
2008,20150504,0.710459
2008,20150505,0
2008,20150506,0
2008,20150507,0.0706938
2008,20150508,0.227426
2008,20150509,0.0706938
2008,20150510,1.13796
2008,20150511,0.300191
2008,20150512,0.300191
2008,20150513,0.0706938
2008,20150514,0.0706938
2008,20150515,0.227426
2008,20150516,0.0706938
2008,20150517,0.612962
2008,20150518,0
2008,20150519,0
2008,20150520,0
2008,20150521,0.306444
2008,20150522,0.148965
2008,20150523,0.00505465
2008,20150524,1.12406
2008,20150525,0.40222
2008,20150526,0.0592888
2008,20150527,0.15455
2008,20150528,0.15455
2008,20150529,0.311283
2008,20150530,0
2009,20150501,0.0646782
2009,20150502,0
2009,20150503,1.16829
2009,20150504,0.817274
2009,20150505,0.978269
2009,20150506,0.978269
2009,20150507,0.22226
2009,20150508,0.372777
2009,20150509,0.199856
2009,20150510,3.30053
2009,20150511,3.70307
2009,20150512,3.35726
2009,20150513,2.8564
2009,20150514,0.205688
2009,20150515,0
2009,20150516,0
2009,20150517,2.17339
2009,20150518,1.91448
2009,20150519,1.70867
2009,20150520,1.70867
2009,20150521,0
2009,20150522,0.360972
2009,20150523,0.360972
2009,20150524,2.1299
2009,20150525,2.33117
2009,20150526,2.71891
2009,20150527,2.71891
2009,20150528,0
2009,20150529,0.549091
2009,20150530,0.549091
2010,20150501,0.851387394
2010,20150502,0.949523152
2010,20150503,0.913597188
2010,20150504,1.563850519
2010,20150505,1.32750078
2010,20150506,2.140558476
2010,20150507,1.076077828
2010,20150508,1.012873067
2010,20150509,0.963262678
2010,20150510,0.903469329
2010,20150511,1.549867046
2010,20150512,1.312894458
2010,20150513,2.125851537
2010,20150514,1.061354636
2010,20150515,0.998147249
2010,20150516,0.948536436
2010,20150517,0.888743018
2010,20150518,1.535140724
2010,20150519,1.298168134
2010,20150520,2.111125213
2010,20150521,1.046628312
2010,20150522,0.983420925
2010,20150523,0.933810112
2010,20150524,0.874016694
2010,20150525,1.5204144
2010,20150526,1.28344181
2010,20150527,2.09639889
2010,20150528,1.031901988
2010,20150529,0.968694601
2010,20150530,0.919083788
2011,20150501,0.0490139
2011,20150502,0.728189
2011,20150503,4.43051
2011,20150504,4.74157
2011,20150505,0.362357
2011,20150506,0.362357
2011,20150507,0
2011,20150508,0.371237
2011,20150509,0.440276
2011,20150510,3.8361
2011,20150511,4.14716
2011,20150512,0.362357
2011,20150513,0.362357
2011,20150514,0
2011,20150515,0.619661
2011,20150516,0.440276
2011,20150517,1.99689
2011,20150518,2.30795
2011,20150519,0.445127
2011,20150520,0.445127
2011,20150521,0.237215
2011,20150522,0.621029
2011,20150523,0.243751
2011,20150524,1.71184
2011,20150525,2.02291
2011,20150526,0.0748526
2011,20150527,0
2011,20150528,0.13756
2011,20150529,0
2011,20150530,0.180635
2012,20150501,0.819468
2012,20150502,0.583593
2012,20150503,0.457457
2012,20150504,0.457457
2012,20150505,0.0761751
2012,20150506,0.0775302
2012,20150507,0.130408
2012,20150508,0.473393
2012,20150509,0.473393
2012,20150510,0.365795
2012,20150511,0.365795
2012,20150512,0.790246
2012,20150513,0.108025
2012,20150514,0
2012,20150515,0.264963
2012,20150516,0.771442
2012,20150517,0.231624
2012,20150518,0.231624
2012,20150519,0
2012,20150520,0
2012,20150521,0.0369791
2012,20150522,0.106343
2012,20150523,0.333609
2012,20150524,0.216559
2012,20150525,0.216559
2012,20150526,0.192976
2012,20150527,0.178598
2012,20150528,0.16402
2012,20150529,0.297425
2012,20150530,0.138788
2013,20150501,3.282698055
2013,20150502,3.134759634
2013,20150503,3.880889242
2013,20150504,2.860525142
2013,20150505,3.666898196
2013,20150506,5.788253037
2013,20150507,2.019021188
2013,20150508,3.23342523
2013,20150509,3.080883959
2013,20150510,3.826703346
2013,20150511,2.806318338
2013,20150512,3.612689983
2013,20150513,5.734044729
2013,20150514,1.964812873
2013,20150515,3.179216915
2013,20150516,3.026675644
2013,20150517,3.772495031
2013,20150518,2.752110023
2013,20150519,3.558481668
2013,20150520,5.679836414
2013,20150521,1.910604558
2013,20150522,3.1250086
2013,20150523,2.972467329
2013,20150524,3.718286716
2013,20150525,2.697901708
2013,20150526,3.504273353
2013,20150527,5.625628099
2013,20150528,1.856396243
2013,20150529,3.070800285
2013,20150530,2.918259014
2014,20150501,4.562636624
2014,20150502,3.296183691
2014,20150503,5.117331074
2014,20150504,5.88210512
2014,20150505,4.881968855
2014,20150506,7.122239039
2014,20150507,4.999735206
2014,20150508,4.530990951
2014,20150509,3.182856862
2014,20150510,5.006251692
2014,20150511,5.7709639
2014,20150512,4.770829336
2014,20150513,7.011099473
2014,20150514,4.888595641
2014,20150515,4.419851387
2014,20150516,3.071717298
2014,20150517,4.895112127
2014,20150518,5.659824335
2014,20150519,4.659689771
2014,20150520,6.899959908
2014,20150521,4.777456077
2014,20150522,4.308711822
2014,20150523,2.960577733
2014,20150524,4.783972562
2014,20150525,5.548684771
2014,20150526,4.548550206
2014,20150527,6.788820344
2014,20150528,4.666316512
2014,20150529,4.197572258
2014,20150530,2.849438168
2015,20150501,0
2015,20150502,1.38718
2015,20150503,1.28441
2015,20150504,1.34482
2015,20150505,0.799915
2015,20150506,0.749729
2015,20150507,0.550471
2015,20150508,0.167882
2015,20150509,0.167882
2015,20150510,2.97825
2015,20150511,3.13245
2015,20150512,2.58755
2015,20150513,0.674927
2015,20150514,0.809988
2015,20150515,0.458627
2015,20150516,0.576864
2015,20150517,0.782821
2015,20150518,0.679569
2015,20150519,0.329404
2015,20150520,0.761399
2015,20150521,0.669437
2015,20150522,1.41661
2015,20150523,1.53484
2015,20150524,2.08738
2015,20150525,3.99748
2015,20150526,3.93804
2015,20150527,2.65763
2015,20150528,0.19399
2015,20150529,0.656911
2015,20150530,1.00766
2101,20150501,3.28495
2101,20150502,1.329
2101,20150503,0.416059
2101,20150504,0.416059
2101,20150505,2.44786
2101,20150506,2.38969
2101,20150507,2.01795
2101,20150508,0.358081
2101,20150509,0.796638
2101,20150510,0.336978
2101,20150511,0.291096
2101,20150512,0.221216
2101,20150513,0.221216
2101,20150514,0.310737
2101,20150515,0.290358
2101,20150516,0.143462
2101,20150517,0.40443
2101,20150518,0.273642
2101,20150519,0.246086
2101,20150520,0.246086
2101,20150521,0.137546
2101,20150522,0.117167
2101,20150523,0.0200016
2101,20150524,0.381555
2101,20150525,0.190282
2101,20150526,0.190282
2101,20150527,0.291346
2101,20150528,0.306266
2101,20150529,0.343634
2101,20150530,0.671095
2102,20150501,0.061408356
2102,20150502,0
2102,20150503,0.123542824
2102,20150504,0
2102,20150505,0.417637346
2102,20150506,0.065102007
2102,20150507,0
2102,20150508,0.045572929
2102,20150509,0
2102,20150510,0.10459041
2102,20150511,0
2102,20150512,0.398682208
2102,20150513,0.046146866
2102,20150514,0
2102,20150515,0.026617789
2102,20150516,0
2102,20150517,0.08563527
2102,20150518,0
2102,20150519,0.379727068
2102,20150520,0.027191726
2102,20150521,0
2102,20150522,0.007662648
2102,20150523,0
2102,20150524,0.066680129
2102,20150525,0
2102,20150526,0.360771927
2102,20150527,0.008236586
2102,20150528,0
2102,20150529,0
2102,20150530,0
2103,20150501,0.534612453
2103,20150502,0.283964586
2103,20150503,0.176620026
2103,20150504,0.763346601
2103,20150505,0.764115688
2103,20150506,0.465852403
2103,20150507,0.436731663
2103,20150508,0.46643099
2103,20150509,0.285839909
2103,20150510,0.168774957
2103,20150511,0.756850238
2103,20150512,0.757432192
2103,20150513,0.459194872
2103,20150514,0.43007053
2103,20150515,0.459770357
2103,20150516,0.279179206
2103,20150517,0.162114264
2103,20150518,0.750189544
2103,20150519,0.750771498
2103,20150520,0.452534177
2103,20150521,0.423409835
2103,20150522,0.453109662
2103,20150523,0.272518511
2103,20150524,0.155453569
2103,20150525,0.743528849
2103,20150526,0.744110803
2103,20150527,0.445873483
2103,20150528,0.416749141
2103,20150529,0.446448967
2103,20150530,0.265857817
2104,20150501,2.35887
2104,20150502,1.99687
2104,20150503,1.23496
2104,20150504,1.76569
2104,20150505,1.30658
2104,20150506,0.86185
2104,20150507,0.447293
2104,20150508,0.453536
2104,20150509,0.844715
2104,20150510,0.202075
2104,20150511,0.202075
2104,20150512,0.381312
2104,20150513,0.381312
2104,20150514,0.395762
2104,20150515,0.585074
2104,20150516,1.37116
2104,20150517,0.586024
2104,20150518,1.95722
2104,20150519,1.80957
2104,20150520,0.777394
2104,20150521,0.582197
2104,20150522,0.661394
2104,20150523,0.985815
2104,20150524,0.066415
2104,20150525,0.341217
2104,20150526,0.619133
2104,20150527,0.243614
2104,20150528,0.243614
2104,20150529,0.243427
2104,20150530,0.657784
2105,20150501,2.20065
2105,20150502,1.22819
2105,20150503,1.66695
2105,20150504,0.99121
2105,20150505,0.99121
2105,20150506,0.397304
2105,20150507,0.266071
2105,20150508,0.000689864
2105,20150509,0.314985
2105,20150510,0.231002
2105,20150511,0.568799
2105,20150512,0.388248
2105,20150513,0.509044
2105,20150514,0.509044
2105,20150515,0.449169
2105,20150516,2.62535
2105,20150517,1.26801
2105,20150518,0.282015
2105,20150519,0.282015
2105,20150520,0.523821
2105,20150521,0.689184
2105,20150522,0.847092
2105,20150523,0.875095
2105,20150524,0.997498
2105,20150525,1.12253
2105,20150526,0.702643
2105,20150527,1.24877
2105,20150528,1.0311
2105,20150529,1.24479
2105,20150530,1.27019
2106,20150501,0.290652
2106,20150502,0.673899
2106,20150503,0
2106,20150504,0.0679976
2106,20150505,0.0965702
2106,20150506,0.338451
2106,20150507,0.338451
2106,20150508,0.541585
2106,20150509,0.165468
2106,20150510,0.446215
2106,20150511,0.883714
2106,20150512,0.18544
2106,20150513,0.18544
2106,20150514,0.390683
2106,20150515,0.621153
2106,20150516,0.520423
2106,20150517,0.340436
2106,20150518,0.467997
2106,20150519,1.07186
2106,20150520,0.805738
2106,20150521,1.04846
2106,20150522,0.234677
2106,20150523,0.380357
2106,20150524,0.275633
2106,20150525,0.171487
2106,20150526,0.154998
2106,20150527,0.214176
2106,20150528,0.214176
2106,20150529,0.4101
2106,20150530,0.789453
2107,20150501,0
2107,20150502,0
2107,20150503,0
2107,20150504,0
2107,20150505,0
2107,20150506,0
2107,20150507,0
2107,20150508,0
2107,20150509,0
2107,20150510,0
2107,20150511,0
2107,20150512,0
2107,20150513,0
2107,20150514,0
2107,20150515,0
2107,20150516,0
2107,20150517,0
2107,20150518,0
2107,20150519,0
2107,20150520,0
2107,20150521,0
2107,20150522,0
2107,20150523,0
2107,20150524,0
2107,20150525,0
2107,20150526,0
2107,20150527,0
2107,20150528,0
2107,20150529,0
2107,20150530,0
2201,20150501,10.44894979
2201,20150502,14.34473058
2201,20150503,11.22374092
2201,20150504,11.22362957
2201,20150505,12.4001836
2201,20150506,14.40269275
2201,20150507,9.602067743
2201,20150508,10.18256718
2201,20150509,14.17683793
2201,20150510,11.05894587
2201,20150511,11.05893194
2201,20150512,12.23548904
2201,20150513,14.23799828
2201,20150514,9.437373278
2201,20150515,10.01787271
2201,20150516,14.01214347
2201,20150517,10.8942514
2201,20150518,10.89423748
2201,20150519,12.07079457
2201,20150520,14.07330382
2201,20150521,9.272678813
2201,20150522,9.853178249
2201,20150523,13.84744901
2201,20150524,10.72955694
2201,20150525,10.72954301
2201,20150526,11.90610011
2201,20150527,13.90860935
2201,20150528,9.107984348
2201,20150529,9.688483784
2201,20150530,13.68275454
2202,20150501,15.39927099
2202,20150502,15.65850423
2202,20150503,16.29168979
2202,20150504,14.29115474
2202,20150505,14.09523145
2202,20150506,22.24592254
2202,20150507,12.39379978
2202,20150508,13.59090955
2202,20150509,15.49357586
2202,20150510,16.43375412
2202,20150511,14.49056519
2202,20150512,14.30535413
2202,20150513,22.45804626
2202,20150514,12.6062973
2202,20150515,13.8034769
2202,20150516,15.70615625
2202,20150517,16.64633694
2202,20150518,14.70314847
2202,20150519,14.5179375
2202,20150520,22.67062965
2202,20150521,12.81888068
2202,20150522,14.01606028
2202,20150523,15.91873963
2202,20150524,16.85892032
2202,20150525,14.91573185
2202,20150526,14.73052088
2202,20150527,22.88321303
2202,20150528,13.03146407
2202,20150529,14.22864367
2202,20150530,16.13132302
2203,20150501,11.19779982
2203,20150502,13.75007197
2203,20150503,11.05232858
2203,20150504,8.09562614
2203,20150505,8.030564656
2203,20150506,14.88188051
2203,20150507,6.598638809
2203,20150508,10.33178239
2203,20150509,13.64027389
2203,20150510,11.04584256
2203,20150511,8.103254248
2203,20150512,8.040120988
2203,20150513,14.89170027
2203,20150514,6.608494556
2203,20150515,10.34164305
2203,20150516,13.65013522
2203,20150517,11.05570398
2203,20150518,8.113115688
2203,20150519,8.04998243
2203,20150520,14.90156171
2203,20150521,6.618355999
2203,20150522,10.35150449
2203,20150523,13.65999667
2203,20150524,11.06556543
2203,20150525,8.12297713
2203,20150526,8.059843872
2203,20150527,14.91142316
2203,20150528,6.628217441
2203,20150529,10.36136593
2203,20150530,13.66985811
2204,20150501,5.927737719
2204,20150502,5.144254574
2204,20150503,4.967414995
2204,20150504,6.060417548
2204,20150505,5.470612017
2204,20150506,9.193475521
2204,20150507,2.983433032
2204,20150508,5.312698106
2204,20150509,5.046976928
2204,20150510,4.981765248
2204,20150511,6.098834436
2204,20150512,5.514217598
2204,20150513,9.238199768
2204,20150514,3.02839846
2204,20150515,5.357715532
2204,20150516,5.092005565
2204,20150517,5.026796302
2204,20150518,6.14386601
2204,20150519,5.559249285
2204,20150520,9.283231479
2204,20150521,3.073430177
2204,20150522,5.40274725
2204,20150523,5.137037283
2204,20150524,5.07182802
2204,20150525,6.188897728
2204,20150526,5.604281003
2204,20150527,9.328263197
2204,20150528,3.118461895
2204,20150529,5.447778968
2204,20150530,5.182069001
2205,20150501,9.315934608
2205,20150502,5.173615957
2205,20150503,7.645033933
2205,20150504,5.974225317
2205,20150505,6.294555513
2205,20150506,10.9175236
2205,20150507,2.8700567
2205,20150508,6.883776987
2205,20150509,4.095868852
2205,20150510,7.06337503
2205,20150511,5.574271665
2205,20150512,5.961156152
2205,20150513,10.60850149
2205,20150514,2.569963387
2205,20150515,6.586954081
2205,20150516,3.800243819
2205,20150517,6.768188748
2205,20150518,5.279246088
2205,20150519,5.666189437
2205,20150520,10.31355633
2205,20150521,2.275026129
2205,20150522,6.292019716
2205,20150523,3.505310513
2205,20150524,6.47325583
2205,20150525,4.984313312
2205,20150526,5.371256713
2205,20150527,10.01862363
2205,20150528,1.980093431
2205,20150529,5.99708702
2205,20150530,3.210377818
2206,20150501,7.875300119
2206,20150502,5.868448916
2206,20150503,6.98005546
2206,20150504,5.38532364
2206,20150505,6.207631142
2206,20150506,10.08384597
2206,20150507,6.081534922
2206,20150508,7.185698254
2206,20150509,5.796441299
2206,20150510,6.969282556
2206,20150511,5.380622183
2206,20150512,6.203531671
2206,20150513,10.07980619
2206,20150514,6.077501057
2206,20150515,7.181664975
2206,20150516,5.792408078
2206,20150517,6.965249341
2206,20150518,5.376588969
2206,20150519,6.199498457
2206,20150520,10.07577298
2206,20150521,6.073467842
2206,20150522,7.17763176
2206,20150523,5.788374863
2206,20150524,6.961216127
2206,20150525,5.372555754
2206,20150526,6.195465242
2206,20150527,10.07173976
2206,20150528,6.069434628
2206,20150529,7.173598546
2206,20150530,5.784341649
2207,20150501,6.401839508
2207,20150502,3.174409357
2207,20150503,3.83396064
2207,20150504,3.394557052
2207,20150505,3.410998529
2207,20150506,6.279000063
2207,20150507,2.885768129
2207,20150508,4.567253238
2207,20150509,2.328226582
2207,20150510,3.416327577
2207,20150511,3.162733588
2207,20150512,3.259737962
2207,20150513,6.162669773
2207,20150514,2.784582827
2207,20150515,4.472634466
2207,20150516,2.23645491
2207,20150517,3.325790345
2207,20150518,3.072731581
2207,20150519,3.169968017
2207,20150520,6.073000444
2207,20150521,2.694957124
2207,20150522,4.383027678
2207,20150523,2.146856323
2207,20150524,3.236195314
2207,20150525,2.983138092
2207,20150526,3.080375196
2207,20150527,5.983407913
2207,20150528,2.605364718
2207,20150529,4.293435327
2207,20150530,2.057263995
2208,20150501,2.0874
2208,20150502,2.48798
2208,20150503,0.162281
2208,20150504,0.162281
2208,20150505,0.286702
2208,20150506,0.191703
2208,20150507,0.528008
2208,20150508,0
2208,20150509,0.534234
2208,20150510,0.137525
2208,20150511,0.35991
2208,20150512,0.484331
2208,20150513,0.0893322
2208,20150514,0.128734
2208,20150515,0.191623
2208,20150516,0.129367
2208,20150517,0.134258
2208,20150518,0.355585
2208,20150519,0.246241
2208,20150520,0.246651
2208,20150521,0.246651
2208,20150522,0.204284
2208,20150523,0.235527
2208,20150524,0.407536
2208,20150525,0.761695
2208,20150526,0.708124
2208,20150527,0.0938968
2208,20150528,0.190402
2208,20150529,0.379398
2208,20150530,0.666433
2209,20150501,1.901489328
2209,20150502,2.275700366
2209,20150503,1.587720079
2209,20150504,0.966116687
2209,20150505,1.542348265
2209,20150506,1.54930589
2209,20150507,0.832555485
2209,20150508,0.978573569
2209,20150509,1.848495422
2209,20150510,1.357962731
2209,20150511,0.815005099
2209,20150512,1.422562231
2209,20150513,1.441997202
2209,20150514,0.730216675
2209,20150515,0.878214321
2209,20150516,1.748924657
2209,20150517,1.258706029
2209,20150518,0.715873492
2209,20150519,1.32348045
2209,20150520,1.342935268
2209,20150521,0.631162646
2209,20150522,0.779163441
2209,20150523,1.649875032
2209,20150524,1.159656903
2209,20150525,0.616824564
2209,20150526,1.224431602
2209,20150527,1.243886452
2209,20150528,0.532113842
2209,20150529,0.680114642
2209,20150530,1.550826235
2210,20150501,4.196882485
2210,20150502,3.683229916
2210,20150503,3.239682778
2210,20150504,2.94330647
2210,20150505,3.119258625
2210,20150506,5.113965104
2210,20150507,3.508667933
2210,20150508,3.852933933
2210,20150509,3.768826771
2210,20150510,3.355293908
2210,20150511,3.061014833
2210,20150512,3.237113532
2210,20150513,5.23183025
2210,20150514,3.626533794
2210,20150515,3.970799844
2210,20150516,3.886692686
2210,20150517,3.473159823
2210,20150518,3.178880748
2210,20150519,3.354979447
2210,20150520,5.349696165
2210,20150521,3.744399709
2210,20150522,4.088665759
2210,20150523,4.004558601
2210,20150524,3.591025739
2210,20150525,3.296746663
2210,20150526,3.472845362
2210,20150527,5.46756208
2210,20150528,3.862265624
2210,20150529,4.206531674
2210,20150530,4.122424516
2211,20150501,0
2211,20150502,0
2211,20150503,0
2211,20150504,0
2211,20150505,0
2211,20150506,0
2211,20150507,0
2211,20150508,0
2211,20150509,0
2211,20150510,0
2211,20150511,0
2211,20150512,0
2211,20150513,0
2211,20150514,0
2211,20150515,0
2211,20150516,0
2211,20150517,0
2211,20150518,0
2211,20150519,0
2211,20150520,0
2211,20150521,0
2211,20150522,0
2211,20150523,0
2211,20150524,0
2211,20150525,0
2211,20150526,0
2211,20150527,0
2211,20150528,0
2211,20150529,0
2211,20150530,0
2212,20150501,1.34377025
2212,20150502,0.62239004
2212,20150503,1.625333865
2212,20150504,1.978390079
2212,20150505,1.095824373
2212,20150506,1.326891618
2212,20150507,0.617792048
2212,20150508,1.359118644
2212,20150509,0.59683381
2212,20150510,1.5970003
2212,20150511,1.949867938
2212,20150512,1.067289428
2212,20150513,1.298355804
2212,20150514,0.589256175
2212,20150515,1.330582767
2212,20150516,0.568297933
2212,20150517,1.568464423
2212,20150518,1.921332061
2212,20150519,1.038753551
2212,20150520,1.269819927
2212,20150521,0.560720299
2212,20150522,1.30204689
2212,20150523,0.539762056
2212,20150524,1.539928546
2212,20150525,1.892796184
2212,20150526,1.010217674
2212,20150527,1.24128405
2212,20150528,0.532184422
2212,20150529,1.273511013
2212,20150530,0.511226179
2301,20150501,0.174952
2301,20150502,1.44635
2301,20150503,1.32278
2301,20150504,0.635485
2301,20150505,0.93921
2301,20150506,0.992787
2301,20150507,2.58879
2301,20150508,1.66628
2301,20150509,1.1344
2301,20150510,0.854073
2301,20150511,0.220799
2301,20150512,0.710448
2301,20150513,1.15007
2301,20150514,0.349641
2301,20150515,0.826518
2301,20150516,0.605379
2301,20150517,2.81385
2301,20150518,1.29941
2301,20150519,0.726878
2301,20150520,0.839493
2301,20150521,0.521839
2301,20150522,1.20079
2301,20150523,2.04281
2301,20150524,0.0905047
2301,20150525,0.756655
2301,20150526,1.45742
2301,20150527,1.31192
2301,20150528,0.712158
2301,20150529,1.14602
2301,20150530,2.08755
2302,20150501,0.891761
2302,20150502,1.04609
2302,20150503,0.149457
2302,20150504,0.437539
2302,20150505,0.449668
2302,20150506,0.610272
2302,20150507,0.712628
2302,20150508,1.01942
2302,20150509,0.433769
2302,20150510,0.244887
2302,20150511,0.532969
2302,20150512,0.532969
2302,20150513,0.532969
2302,20150514,0.627045
2302,20150515,0.785815
2302,20150516,0.379124
2302,20150517,0.655718
2302,20150518,0.943799
2302,20150519,0.545636
2302,20150520,0.580016
2302,20150521,0.487724
2302,20150522,0.665273
2302,20150523,0.207938
2302,20150524,1.54829
2302,20150525,0.937936
2302,20150526,0.803886
2302,20150527,0.570711
2302,20150528,0.660464
2302,20150529,0.305817
2302,20150530,0.119229
2303,20150501,3.736082503
2303,20150502,3.367042992
2303,20150503,3.098549758
2303,20150504,1.923787852
2303,20150505,2.493419394
2303,20150506,3.946791678
2303,20150507,2.249514155
2303,20150508,2.734544876
2303,20150509,3.102802188
2303,20150510,3.032059716
2303,20150511,1.910336645
2303,20150512,2.49419376
2303,20150513,3.951381492
2303,20150514,2.255127313
2303,20150515,2.740432505
2303,20150516,3.108763434
2303,20150517,3.038040706
2303,20150518,1.916322931
2303,20150519,2.500181467
2303,20150520,3.957369579
2303,20150521,2.261115502
2303,20150522,2.746420722
2303,20150523,3.114751658
2303,20150524,3.044028932
2303,20150525,1.922311158
2303,20150526,2.506169693
2303,20150527,3.963357806
2303,20150528,2.267103729
2303,20150529,2.752408948
2303,20150530,3.120739884
2304,20150501,0.622313
2304,20150502,0.772313
2304,20150503,0.121954
2304,20150504,0.0279609
2304,20150505,0.242622
2304,20150506,0.374908
2304,20150507,0.501237
2304,20150508,0.165405
2304,20150509,0.489369
2304,20150510,0.296001
2304,20150511,0.203744
2304,20150512,0.119842
2304,20150513,0.285458
2304,20150514,0.2274
2304,20150515,0.03306
2304,20150516,0.246172
2304,20150517,0.102824
2304,20150518,0.227488
2304,20150519,0.275849
2304,20150520,0.471461
2304,20150521,0.471461
2304,20150522,0.0228467
2304,20150523,0.617886
2304,20150524,0.370674
2304,20150525,0.238314
2304,20150526,0.849712
2304,20150527,0.301678
2304,20150528,0.18718
2304,20150529,0.236894
2304,20150530,0.733617
2305,20150501,2.316581538
2305,20150502,4.662998447
2305,20150503,3.636603866
2305,20150504,1.812852426
2305,20150505,2.587892329
2305,20150506,2.521097803
2305,20150507,2.850394684
2305,20150508,2.813508846
2305,20150509,4.88538712
2305,20150510,3.887471864
2305,20150511,2.060766114
2305,20150512,2.836112484
2305,20150513,2.769286166
2305,20150514,3.098586345
2305,20150515,3.061700165
2305,20150516,5.133578475
2305,20150517,4.135663215
2305,20150518,2.308957466
2305,20150519,3.084303835
2305,20150520,3.017477518
2305,20150521,3.346777697
2305,20150522,3.309891517
2305,20150523,5.381769827
2305,20150524,4.383854566
2305,20150525,2.557148817
2305,20150526,3.332495187
2305,20150527,3.265668869
2305,20150528,3.594969048
2305,20150529,3.558082868
2305,20150530,5.629961178
2306,20150501,1.52507
2306,20150502,0.879437
2306,20150503,1.36388
2306,20150504,0.708944
2306,20150505,0.345396
2306,20150506,0.345396
2306,20150507,0.396033
2306,20150508,1.19767
2306,20150509,0.749838
2306,20150510,0.993765
2306,20150511,0.861309
2306,20150512,0.737751
2306,20150513,0.737751
2306,20150514,0.737751
2306,20150515,1.37308
2306,20150516,0.925255
2306,20150517,1.1329
2306,20150518,1.30154
2306,20150519,0.268475
2306,20150520,0.268475
2306,20150521,0.268475
2306,20150522,1.59356
2306,20150523,2.13303
2306,20150524,1.87278
2306,20150525,1.96449
2306,20150526,2.0826
2306,20150527,1.56247
2306,20150528,2.06546
2306,20150529,1.11027
2306,20150530,0.0678648
2307,20150501,1.27321
2307,20150502,0.991536
2307,20150503,2.83045
2307,20150504,0.678722
2307,20150505,0.646545
2307,20150506,0.962379
2307,20150507,0.960021
2307,20150508,2.33302
2307,20150509,0.462316
2307,20150510,1.91635
2307,20150511,0.975166
2307,20150512,0.975166
2307,20150513,1.22886
2307,20150514,1.15703
2307,20150515,1.7939
2307,20150516,1.9432
2307,20150517,1.80958
2307,20150518,1.35079
2307,20150519,1.35079
2307,20150520,1.60448
2307,20150521,1.55481
2307,20150522,1.67864
2307,20150523,1.78471
2307,20150524,2.17134
2307,20150525,1.68503
2307,20150526,1.68503
2307,20150527,1.79662
2307,20150528,1.26169
2307,20150529,2.11254
2307,20150530,1.85869
2309,20150501,1.049052586
2309,20150502,1.67878338
2309,20150503,2.119613869
2309,20150504,1.654548476
2309,20150505,1.421473954
2309,20150506,1.663836859
2309,20150507,1.054599364
2309,20150508,1.279553836
2309,20150509,1.758990858
2309,20150510,2.172411724
2309,20150511,1.702347539
2309,20150512,1.468361369
2309,20150513,1.710558014
2309,20150514,1.101290197
2309,20150515,1.32623914
2309,20150516,1.805675153
2309,20150517,2.219095835
2309,20150518,1.749031617
2309,20150519,1.51504544
2309,20150520,1.757242084
2309,20150521,1.147974267
2309,20150522,1.372923209
2309,20150523,1.852359222
2309,20150524,2.265779905
2309,20150525,1.795715686
2309,20150526,1.56172951
2309,20150527,1.803926154
2309,20150528,1.194658336
2309,20150529,1.419607279
2309,20150530,1.899043292
2310,20150501,0
2310,20150502,0
2310,20150503,0
2310,20150504,0
2310,20150505,0
2310,20150506,0
2310,20150507,0
2310,20150508,0
2310,20150509,0
2310,20150510,0
2310,20150511,0
2310,20150512,0
2310,20150513,0
2310,20150514,0
2310,20150515,0
2310,20150516,0
2310,20150517,0
2310,20150518,0
2310,20150519,0
2310,20150520,0
2310,20150521,0
2310,20150522,0
2310,20150523,0
2310,20150524,0
2310,20150525,0
2310,20150526,0
2310,20150527,0
2310,20150528,0
2310,20150529,0
2310,20150530,0
2311,20150501,1.073946029
2311,20150502,0.830253332
2311,20150503,0.769730374
2311,20150504,0.945700199
2311,20150505,1.650582234
2311,20150506,0.998437817
2311,20150507,0.972295178
2311,20150508,1.087526967
2311,20150509,0.851782874
2311,20150510,0.792790233
