编码,日期,销量
2010,20150512,2.0
2010,20150513,2.0
2010,20150514,2.0
2010,20150515,1.0
2010,20150516,1.0
2010,20150517,2.0
2010,20150518,2.0
2010,20150519,1.0
2010,20150520,2.0
2010,20150521,2.0
2010,20150522,0.0
2010,20150523,1.0
2010,20150524,2.0
2010,20150525,0.0
2010,20150526,0.0
2010,20150527,2.0
2010,20150528,0.0
2010,20150529,2.0
2010,20150530,0.0
2011,20150501,10.0
2011,20150502,6.0
2011,20150503,5.0
2011,20150504,6.0
2011,20150505,17.0
2011,20150506,12.0
2011,20150507,14.0
2011,20150508,9.0
2011,20150509,9.0
2011,20150510,6.0
2011,20150511,10.0
2011,20150512,15.0
2011,20150513,19.0
2011,20150514,11.0
2011,20150515,7.0
2011,20150516,5.0
2011,20150517,4.0
2011,20150518,10.0
2011,20150519,12.0
2011,20150520,9.0
2011,20150521,15.0
2011,20150522,8.0
2011,20150523,4.0
2011,20150524,5.0
2011,20150525,12.0
2011,20150526,12.0
2011,20150527,9.0
2011,20150528,5.0
2011,20150529,5.0
2011,20150530,7.0
2012,20150501,2.0
2012,20150502,0.0
2012,20150503,1.0
2012,20150504,0.0
2012,20150505,0.0
2012,20150506,2.0
2012,20150507,0.0
2012,20150508,1.0
2012,20150509,1.0
2012,20150510,1.0
2012,20150511,0.0
2012,20150512,1.0
2012,20150513,1.0
2012,20150514,1.0
2012,20150515,1.0
2012,20150516,1.0
2012,20150517,1.0
2012,20150518,1.0
2012,20150519,1.0
2012,20150520,1.0
2012,20150521,0.0
2012,20150522,1.0
2012,20150523,1.0
2012,20150524,0.0
2012,20150525,1.0
2012,20150526,0.0
2012,20150527,0.0
2012,20150528,1.0
2012,20150529,0.0
2012,20150530,1.0
2013,20150501,4.0
2013,20150502,4.0
2013,20150503,4.0
2013,20150504,5.0
2013,20150505,4.0
2013,20150506,4.0
2013,20150507,5.0
2013,20150508,4.0
2013,20150509,5.0
2013,20150510,6.0
2013,20150511,4.0
2013,20150512,4.0
2013,20150513,5.0
2013,20150514,5.0
2013,20150515,3.0
2013,20150516,1.0
2013,20150517,2.0
2013,20150518,2.0
2013,20150519,5.0
2013,20150520,3.0
2013,20150521,2.0
2013,20150522,3.0
2013,20150523,4.0
2013,20150524,4.0
2013,20150525,3.0
2013,20150526,5.0
2013,20150527,5.0
2013,20150528,4.0
2013,20150529,2.0
2013,20150530,3.0
2014,20150501,11.0
2014,20150502,9.0
2014,20150503,6.0
2014,20150504,8.0
2014,20150505,8.0
2014,20150506,3.0
2014,20150507,7.0
2014,20150508,8.0
2014,20150509,8.0
2014,20150510,8.0
2014,20150511,5.0
2014,20150512,7.0
2014,20150513,5.0
2014,20150514,6.0
2014,20150515,7.0
2014,20150516,6.0
2014,20150517,8.0
2014,20150518,8.0
2014,20150519,6.0
2014,20150520,9.0
2014,20150521,10.0
2014,20150522,4.0
2014,20150523,7.0
2014,20150524,5.0
2014,20150525,7.0
2014,20150526,6.0
2014,20150527,6.0
2014,20150528,6.0
2014,20150529,6.0
2014,20150530,5.0
2015,20150501,1.0
2015,20150502,3.0
2015,20150503,2.0
2015,20150504,1.0
2015,20150505,0.0
2015,20150506,0.0
2015,20150507,1.0
2015,20150508,2.0
2015,20150509,1.0
2015,20150510,2.0
2015,20150511,1.0
2015,20150512,3.0
2015,20150513,0.0
2015,20150514,1.0
2015,20150515,2.0
2015,20150516,2.0
2015,20150517,3.0
2015,20150518,5.0
2015,20150519,3.0
2015,20150520,1.0
2015,20150521,2.0
2015,20150522,2.0
2015,20150523,2.0
2015,20150524,2.0
2015,20150525,3.0
2015,20150526,1.0
2015,20150527,3.0
2015,20150528,3.0
2015,20150529,2.0
2015,20150530,2.0
2101,20150501,1.0
2101,20150502,0.0
2101,20150503,1.0
2101,20150504,0.0
2101,20150505,0.0
2101,20150506,0.0
2101,20150507,1.0
2101,20150508,0.0
2101,20150509,0.0
2101,20150510,0.0
2101,20150511,1.0
2101,20150512,0.0
2101,20150513,0.0
2101,20150514,0.0
2101,20150515,0.0
2101,20150516,0.0
2101,20150517,0.0
2101,20150518,0.0
2101,20150519,0.0
2101,20150520,1.0
2101,20150521,0.0
2101,20150522,1.0
2101,20150523,0.0
2101,20150524,0.0
2101,20150525,0.0
2101,20150526,0.0
2101,20150527,0.0
2101,20150528,0.0
2101,20150529,0.0
2101,20150530,0.0
2102,20150501,0.0
2102,20150502,0.0
2102,20150503,0.0
2102,20150504,0.0
2102,20150505,0.0
2102,20150506,1.0
2102,20150507,0.0
2102,20150508,1.0
2102,20150509,0.0
2102,20150510,0.0
2102,20150511,0.0
2102,20150512,0.0
2102,20150513,0.0
2102,20150514,0.0
2102,20150515,0.0
2102,20150516,0.0
2102,20150517,0.0
2102,20150518,0.0
2102,20150519,0.0
2102,20150520,0.0
2102,20150521,0.0
2102,20150522,0.0
2102,20150523,0.0
2102,20150524,0.0
2102,20150525,0.0
2102,20150526,0.0
2102,20150527,0.0
2102,20150528,0.0
2102,20150529,0.0
2102,20150530,0.0
2103,20150501,1.0
2103,20150502,0.0
2103,20150503,1.0
2103,20150504,0.0
2103,20150505,1.0
2103,20150506,1.0
2103,20150507,1.0
2103,20150508,1.0
2103,20150509,0.0
2103,20150510,0.0
2103,20150511,1.0
2103,20150512,1.0
2103,20150513,1.0
2103,20150514,0.0
2103,20150515,0.0
2103,20150516,0.0
2103,20150517,0.0
2103,20150518,0.0
2103,20150519,0.0
2103,20150520,0.0
2103,20150521,0.0
2103,20150522,1.0
2103,20150523,1.0
2103,20150524,1.0
2103,20150525,0.0
2103,20150526,0.0
2103,20150527,0.0
2103,20150528,0.0
2103,20150529,1.0
2103,20150530,0.0
2104,20150501,1.0
2104,20150502,1.0
2104,20150503,1.0
2104,20150504,0.0
2104,20150505,0.0
2104,20150506,1.0
2104,20150507,1.0
2104,20150508,1.0
2104,20150509,1.0
2104,20150510,1.0
2104,20150511,1.0
2104,20150512,2.0
2104,20150513,1.0
2104,20150514,1.0
2104,20150515,1.0
2104,20150516,1.0
2104,20150517,0.0
2104,20150518,1.0
2104,20150519,0.0
2104,20150520,0.0
2104,20150521,0.0
2104,20150522,1.0
2104,20150523,1.0
2104,20150524,1.0
2104,20150525,0.0
2104,20150526,0.0
2104,20150527,0.0
2104,20150528,0.0
2104,20150529,0.0
2104,20150530,0.0
2105,20150501,0.0
2105,20150502,1.0
2105,20150503,1.0
2105,20150504,2.0
2105,20150505,1.0
2105,20150506,0.0
2105,20150507,1.0
2105,20150508,1.0
2105,20150509,2.0
2105,20150510,2.0
2105,20150511,0.0
2105,20150512,1.0
2105,20150513,1.0
2105,20150514,1.0
2105,20150515,2.0
2105,20150516,0.0
2105,20150517,2.0
2105,20150518,1.0
2105,20150519,2.0
2105,20150520,1.0
2105,20150521,2.0
2105,20150522,2.0
2105,20150523,2.0
2105,20150524,1.0
2105,20150525,1.0
2105,20150526,0.0
2105,20150527,1.0
2105,20150528,2.0
2105,20150529,0.0
2105,20150530,0.0
2106,20150501,0.0
2106,20150502,0.0
2106,20150503,1.0
2106,20150504,0.0
2106,20150505,0.0
2106,20150506,1.0
2106,20150507,0.0
2106,20150508,1.0
2106,20150509,1.0
2106,20150510,1.0
2106,20150511,1.0
2106,20150512,0.0
2106,20150513,1.0
2106,20150514,0.0
2106,20150515,0.0
2106,20150516,0.0
2106,20150517,1.0
2106,20150518,1.0
2106,20150519,0.0
2106,20150520,0.0
2106,20150521,0.0
2106,20150522,1.0
2106,20150523,0.0
2106,20150524,1.0
2106,20150525,0.0
2106,20150526,1.0
2106,20150527,1.0
2106,20150528,0.0
2106,20150529,1.0
2106,20150530,0.0
2107,20150501,0.0
2107,20150502,0.0
2107,20150503,0.0
2107,20150504,0.0
2107,20150505,0.0
2107,20150506,0.0
2107,20150507,0.0
2107,20150508,0.0
2107,20150509,0.0
2107,20150510,0.0
2107,20150511,0.0
2107,20150512,0.0
2107,20150513,0.0
2107,20150514,0.0
2107,20150515,0.0
2107,20150516,0.0
2107,20150517,0.0
2107,20150518,0.0
2107,20150519,0.0
2107,20150520,0.0
2107,20150521,0.0
2107,20150522,0.0
2107,20150523,0.0
2107,20150524,0.0
2107,20150525,0.0
2107,20150526,0.0
2107,20150527,0.0
2107,20150528,0.0
2107,20150529,0.0
2107,20150530,0.0
2201,20150501,13.0
2201,20150502,12.0
2201,20150503,14.0
2201,20150504,15.0
2201,20150505,16.0
2201,20150506,17.0
2201,20150507,12.0
2201,20150508,11.0
2201,20150509,12.0
2201,20150510,14.0
2201,20150511,12.0
2201,20150512,16.0
2201,20150513,12.0
2201,20150514,14.0
2201,20150515,11.0
2201,20150516,16.0
2201,20150517,9.0
2201,20150518,12.0
2201,20150519,12.0
2201,20150520,19.0
2201,20150521,12.0
2201,20150522,18.0
2201,20150523,15.0
2201,20150524,16.0
2201,20150525,14.0
2201,20150526,21.0
2201,20150527,14.0
2201,20150528,12.0
2201,20150529,12.0
2201,20150530,15.0
2202,20150501,9.0
2202,20150502,10.0
2202,20150503,24.0
2202,20150504,20.0
2202,20150505,12.0
2202,20150506,13.0
2202,20150507,16.0
2202,20150508,19.0
2202,20150509,20.0
2202,20150510,11.0
2202,20150511,11.0
2202,20150512,11.0
2202,20150513,14.0
2202,20150514,16.0
2202,20150515,11.0
2202,20150516,13.0
2202,20150517,8.0
2202,20150518,13.0
2202,20150519,13.0
2202,20150520,16.0
2202,20150521,12.0
2202,20150522,8.0
2202,20150523,24.0
2202,20150524,11.0
2202,20150525,13.0
2202,20150526,12.0
2202,20150527,15.0
2202,20150528,13.0
2202,20150529,10.0
2202,20150530,19.0
2203,20150501,5.0
2203,20150502,9.0
2203,20150503,10.0
2203,20150504,8.0
2203,20150505,10.0
2203,20150506,14.0
2203,20150507,8.0
2203,20150508,12.0
2203,20150509,16.0
2203,20150510,9.0
2203,20150511,6.0
2203,20150512,14.0
2203,20150513,12.0
2203,20150514,11.0
2203,20150515,16.0
2203,20150516,15.0
2203,20150517,10.0
2203,20150518,9.0
2203,20150519,9.0
2203,20150520,13.0
2203,20150521,14.0
2203,20150522,24.0
2203,20150523,29.0
2203,20150524,17.0
2203,20150525,23.0
2203,20150526,14.0
2203,20150527,19.0
2203,20150528,13.0
2203,20150529,15.0
2203,20150530,13.0
2204,20150501,4.0
2204,20150502,5.0
2204,20150503,5.0
2204,20150504,4.0
2204,20150505,3.0
2204,20150506,5.0
2204,20150507,6.0
2204,20150508,6.0
2204,20150509,6.0
2204,20150510,7.0
2204,20150511,7.0
2204,20150512,5.0
2204,20150513,9.0
2204,20150514,7.0
2204,20150515,4.0
2204,20150516,5.0
2204,20150517,6.0
2204,20150518,9.0
2204,20150519,7.0
2204,20150520,15.0
2204,20150521,4.0
2204,20150522,3.0
2204,20150523,6.0
2204,20150524,4.0
2204,20150525,5.0
2204,20150526,5.0
2204,20150527,11.0
2204,20150528,2.0
2204,20150529,4.0
2204,20150530,7.0
2205,20150501,8.0
2205,20150502,9.0
2205,20150503,9.0
2205,20150504,8.0
2205,20150505,8.0
2205,20150506,8.0
2205,20150507,7.0
2205,20150508,8.0
2205,20150509,6.0
2205,20150510,7.0
2205,20150511,8.0
2205,20150512,9.0
2205,20150513,11.0
2205,20150514,9.0
2205,20150515,10.0
2205,20150516,8.0
2205,20150517,6.0
2205,20150518,4.0
2205,20150519,4.0
2205,20150520,7.0
2205,20150521,8.0
2205,20150522,8.0
2205,20150523,7.0
2205,20150524,11.0
2205,20150525,7.0
2205,20150526,6.0
2205,20150527,7.0
2205,20150528,6.0
2205,20150529,5.0
2205,20150530,4.0
2206,20150501,6.0
2206,20150502,6.0
2206,20150503,4.0
2206,20150504,2.0
2206,20150505,6.0
2206,20150506,12.0
2206,20150507,16.0
2206,20150508,5.0
2206,20150509,6.0
2206,20150510,7.0
2206,20150511,5.0
2206,20150512,10.0
2206,20150513,9.0
2206,20150514,7.0
2206,20150515,8.0
2206,20150516,5.0
2206,20150517,2.0
2206,20150518,3.0
2206,20150519,6.0
2206,20150520,6.0
2206,20150521,3.0
2206,20150522,4.0
2206,20150523,7.0
2206,20150524,8.0
2206,20150525,7.0
2206,20150526,7.0
2206,20150527,7.0
2206,20150528,4.0
2206,20150529,6.0
2206,20150530,10.0
2207,20150501,6.0
2207,20150502,4.0
2207,20150503,2.0
2207,20150504,2.0
2207,20150505,5.0
2207,20150506,6.0
2207,20150507,5.0
2207,20150508,5.0
2207,20150509,5.0
2207,20150510,3.0
2207,20150511,3.0
2207,20150512,3.0
2207,20150513,3.0
2207,20150514,5.0
2207,20150515,3.0
2207,20150516,5.0
2207,20150517,4.0
2207,20150518,4.0
2207,20150519,5.0
2207,20150520,3.0
2207,20150521,4.0
2207,20150522,4.0
2207,20150523,7.0
2207,20150524,4.0
2207,20150525,6.0
2207,20150526,4.0
2207,20150527,5.0
2207,20150528,3.0
2207,20150529,5.0
2207,20150530,4.0
2208,20150501,2.0
2208,20150502,3.0
2208,20150503,2.0
2208,20150504,2.0
2208,20150505,2.0
2208,20150506,3.0
2208,20150507,1.0
2208,20150508,2.0
2208,20150509,2.0
2208,20150510,3.0
2208,20150511,3.0
2208,20150512,2.0
2208,20150513,2.0
2208,20150514,1.0
2208,20150515,2.0
2208,20150516,2.0
2208,20150517,2.0
2208,20150518,1.0
2208,20150519,2.0
2208,20150520,2.0
2208,20150521,2.0
2208,20150522,2.0
2208,20150523,3.0
2208,20150524,2.0
2208,20150525,2.0
2208,20150526,2.0
2208,20150527,1.0
2208,20150528,2.0
2208,20150529,2.0
2208,20150530,2.0
2209,20150501,3.0
2209,20150502,2.0
2209,20150503,3.0
2209,20150504,1.0
2209,20150505,2.0
2209,20150506,2.0
2209,20150507,2.0
2209,20150508,1.0
2209,20150509,1.0
2209,20150510,2.0
2209,20150511,1.0
2209,20150512,2.0
2209,20150513,2.0
2209,20150514,2.0
2209,20150515,1.0
2209,20150516,3.0
2209,20150517,2.0
2209,20150518,2.0
2209,20150519,4.0
2209,20150520,2.0
2209,20150521,1.0
2209,20150522,0.0
2209,20150523,2.0
2209,20150524,2.0
2209,20150525,4.0
2209,20150526,3.0
2209,20150527,2.0
2209,20150528,2.0
2209,20150529,1.0
2209,20150530,1.0
2210,20150501,2.0
2210,20150502,2.0
2210,20150503,0.0
2210,20150504,2.0
2210,20150505,2.0
2210,20150506,4.0
2210,20150507,6.0
2210,20150508,1.0
2210,20150509,3.0
2210,20150510,2.0
2210,20150511,5.0
2210,20150512,4.0
2210,20150513,5.0
2210,20150514,4.0
2210,20150515,2.0
2210,20150516,1.0
2210,20150517,2.0
2210,20150518,3.0
2210,20150519,3.0
2210,20150520,1.0
2210,20150521,2.0
2210,20150522,2.0
2210,20150523,1.0
2210,20150524,0.0
2210,20150525,0.0
2210,20150526,2.0
2210,20150527,0.0
2210,20150528,3.0
2210,20150529,1.0
2210,20150530,3.0
2211,20150501,0.0
2211,20150502,0.0
2211,20150503,0.0
2211,20150504,0.0
2211,20150505,0.0
2211,20150506,0.0
2211,20150507,0.0
2211,20150508,1.0
2211,20150509,0.0
2211,20150510,0.0
2211,20150511,1.0
2211,20150512,0.0
2211,20150513,1.0
2211,20150514,1.0
2211,20150515,0.0
2211,20150516,0.0
2211,20150517,0.0
2211,20150518,0.0
2211,20150519,0.0
2211,20150520,0.0
2211,20150521,0.0
2211,20150522,0.0
2211,20150523,1.0
2211,20150524,0.0
2211,20150525,0.0
2211,20150526,0.0
2211,20150527,0.0
2211,20150528,0.0
2211,20150529,0.0
2211,20150530,0.0
2212,20150501,0.0
2212,20150502,1.0
2212,20150503,1.0
2212,20150504,1.0
2212,20150505,0.0
2212,20150506,2.0
2212,20150507,1.0
2212,20150508,1.0
2212,20150509,2.0
2212,20150510,2.0
2212,20150511,1.0
2212,20150512,2.0
2212,20150513,1.0
2212,20150514,2.0
2212,20150515,1.0
2212,20150516,2.0
2212,20150517,1.0
2212,20150518,1.0
2212,20150519,2.0
2212,20150520,1.0
2212,20150521,3.0
2212,20150522,2.0
2212,20150523,2.0
2212,20150524,0.0
2212,20150525,1.0
2212,20150526,1.0
2212,20150527,1.0
2212,20150528,1.0
2212,20150529,1.0
2212,20150530,1.0
2301,20150501,1.0
2301,20150502,1.0
2301,20150503,1.0
2301,20150504,1.0
2301,20150505,3.0
2301,20150506,2.0
2301,20150507,2.0
2301,20150508,1.0
2301,20150509,1.0
2301,20150510,0.0
2301,20150511,1.0
2301,20150512,2.0
2301,20150513,1.0
2301,20150514,2.0
2301,20150515,2.0
2301,20150516,1.0
2301,20150517,2.0
2301,20150518,4.0
2301,20150519,2.0
2301,20150520,1.0
2301,20150521,1.0
2301,20150522,2.0
2301,20150523,1.0
2301,20150524,2.0
2301,20150525,2.0
2301,20150526,1.0
2301,20150527,2.0
2301,20150528,2.0
2301,20150529,1.0
2301,20150530,1.0
2302,20150501,1.0
2302,20150502,2.0
2302,20150503,1.0
2302,20150504,1.0
2302,20150505,1.0
2302,20150506,3.0
2302,20150507,1.0
2302,20150508,1.0
2302,20150509,1.0
2302,20150510,1.0
2302,20150511,1.0
2302,20150512,1.0
2302,20150513,1.0
2302,20150514,1.0
2302,20150515,0.0
2302,20150516,1.0
2302,20150517,2.0
2302,20150518,1.0
2302,20150519,0.0
2302,20150520,0.0
2302,20150521,0.0
2302,20150522,1.0
2302,20150523,2.0
2302,20150524,2.0
2302,20150525,0.0
2302,20150526,1.0
2302,20150527,3.0
2302,20150528,1.0
2302,20150529,1.0
2302,20150530,1.0
2303,20150501,5.0
2303,20150502,5.0
2303,20150503,4.0
2303,20150504,2.0
2303,20150505,2.0
2303,20150506,2.0
2303,20150507,2.0
2303,20150508,2.0
2303,20150509,3.0
2303,20150510,3.0
2303,20150511,1.0
2303,20150512,2.0
2303,20150513,2.0
2303,20150514,4.0
2303,20150515,2.0
2303,20150516,2.0
2303,20150517,2.0
2303,20150518,4.0
2303,20150519,4.0
2303,20150520,3.0
2303,20150521,0.0
2303,20150522,6.0
2303,20150523,3.0
2303,20150524,2.0
2303,20150525,2.0
2303,20150526,2.0
2303,20150527,2.0
2303,20150528,2.0
2303,20150529,3.0
2303,20150530,2.0
2304,20150501,0.0
2304,20150502,0.0
2304,20150503,1.0
2304,20150504,0.0
2304,20150505,0.0
2304,20150506,1.0
2304,20150507,0.0
2304,20150508,0.0
2304,20150509,0.0
2304,20150510,0.0
2304,20150511,0.0
2304,20150512,0.0
2304,20150513,0.0
2304,20150514,0.0
2304,20150515,0.0
2304,20150516,0.0
2304,20150517,0.0
2304,20150518,0.0
2304,20150519,0.0
2304,20150520,0.0
2304,20150521,0.0
2304,20150522,0.0
2304,20150523,0.0
2304,20150524,0.0
2304,20150525,1.0
2304,20150526,0.0
2304,20150527,0.0
2304,20150528,0.0
2304,20150529,0.0
2304,20150530,0.0
2305,20150501,1.0
2305,20150502,2.0
2305,20150503,1.0
2305,20150504,0.0
2305,20150505,1.0
2305,20150506,1.0
2305,20150507,1.0
2305,20150508,1.0
2305,20150509,1.0
2305,20150510,1.0
2305,20150511,1.0
2305,20150512,1.0
2305,20150513,1.0
2305,20150514,1.0
2305,20150515,1.0
2305,20150516,2.0
2305,20150517,2.0
2305,20150518,1.0
2305,20150519,1.0
2305,20150520,2.0
2305,20150521,1.0
2305,20150522,2.0
2305,20150523,1.0
2305,20150524,1.0
2305,20150525,1.0
2305,20150526,1.0
2305,20150527,2.0
2305,20150528,2.0
2305,20150529,2.0
2305,20150530,2.0
2306,20150501,1.0
2306,20150502,1.0
2306,20150503,1.0
2306,20150504,1.0
2306,20150505,1.0
2306,20150506,1.0
2306,20150507,2.0
2306,20150508,1.0
2306,20150509,0.0
2306,20150510,1.0
2306,20150511,1.0
2306,20150512,1.0
2306,20150513,1.0
2306,20150514,2.0
2306,20150515,0.0
2306,20150516,0.0
2306,20150517,0.0
2306,20150518,0.0
2306,20150519,1.0
2306,20150520,2.0
2306,20150521,1.0
2306,20150522,1.0
2306,20150523,0.0
2306,20150524,1.0
2306,20150525,0.0
2306,20150526,1.0
2306,20150527,3.0
2306,20150528,0.0
2306,20150529,1.0
2306,20150530,0.0
2307,20150501,1.0
2307,20150502,1.0
2307,20150503,2.0
2307,20150504,1.0
2307,20150505,2.0
2307,20150506,2.0
2307,20150507,2.0
2307,20150508,3.0
2307,20150509,2.0
2307,20150510,2.0
2307,20150511,1.0
2307,20150512,1.0
2307,20150513,2.0
2307,20150514,2.0
2307,20150515,3.0
2307,20150516,2.0
2307,20150517,1.0
2307,20150518,0.0
2307,20150519,2.0
2307,20150520,2.0
2307,20150521,0.0
2307,20150522,2.0
2307,20150523,1.0
2307,20150524,3.0
2307,20150525,2.0
2307,20150526,2.0
2307,20150527,2.0
2307,20150528,2.0
2307,20150529,2.0
2307,20150530,2.0
2309,20150501,0.0
2309,20150502,1.0
2309,20150503,1.0
2309,20150504,1.0
2309,20150505,1.0
2309,20150506,1.0
2309,20150507,1.0
2309,20150508,2.0
2309,20150509,2.0
2309,20150510,1.0
2309,20150511,1.0
2309,20150512,2.0
2309,20150513,2.0
2309,20150514,1.0
2309,20150515,1.0
2309,20150516,1.0
2309,20150517,1.0
2309,20150518,1.0
2309,20150519,1.0
2309,20150520,2.0
2309,20150521,4.0
2309,20150522,0.0
2309,20150523,1.0
2309,20150524,2.0
2309,20150525,3.0
2309,20150526,2.0
2309,20150527,2.0
2309,20150528,1.0
2309,20150529,2.0
2309,20150530,0.0
2310,20150501,1.0
2310,20150502,0.0
2310,20150503,1.0
2310,20150504,1.0
2310,20150505,2.0
2310,20150506,1.0
2310,20150507,0.0
2310,20150508,1.0
2310,20150509,1.0
2310,20150510,1.0
2310,20150511,0.0
2310,20150512,0.0
2310,20150513,1.0
2310,20150514,0.0
2310,20150515,0.0
2310,20150516,1.0
2310,20150517,2.0
2310,20150518,1.0
2310,20150519,1.0
2310,20150520,2.0
2310,20150521,0.0
2310,20150522,1.0
2310,20150523,1.0
2310,20150524,0.0
2310,20150525,1.0
2310,20150526,0.0
2310,20150527,0.0
2310,20150528,0.0
2310,20150529,0.0
2310,20150530,0.0
2311,20150501,0.0
2311,20150502,1.0
2311,20150503,2.0
2311,20150504,1.0
2311,20150505,1.0
2311,20150506,3.0
2311,20150507,1.0
2311,20150508,1.0
2311,20150509,1.0
2311,20150510,2.0
2311,20150511,2.0
2311,20150512,1.0
2311,20150513,2.0
2311,20150514,1.0
2311,20150515,0.0
2311,20150516,1.0
2311,20150517,1.0
2311,20150518,1.0
2311,20150519,1.0
2311,20150520,1.0
2311,20150521,1.0
2311,20150522,1.0
2311,20150523,1.0
2311,20150524,1.0
2311,20150525,1.0
2311,20150526,1.0
2311,20150527,1.0
2311,20150528,2.0
2311,20150529,2.0
2311,20150530,1.0
2312,20150501,0.0
2312,20150502,1.0
2312,20150503,0.0
2312,20150504,0.0
2312,20150505,0.0
2312,20150506,0.0
2312,20150507,0.0
2312,20150508,0.0
2312,20150509,0.0
2312,20150510,1.0
2312,20150511,0.0
2312,20150512,0.0
2312,20150513,0.0
2312,20150514,0.0
2312,20150515,0.0
2312,20150516,0.0
2312,20150517,0.0
2312,20150518,0.0
2312,20150519,1.0
2312,20150520,0.0
2312,20150521,0.0
2312,20150522,0.0
2312,20150523,0.0
2312,20150524,0.0
2312,20150525,0.0
2312,20150526,0.0
2312,20150527,0.0
2312,20150528,0.0
2312,20150529,1.0
2312,20150530,0.0
2313,20150501,0.0
2313,20150502,0.0
2313,20150503,0.0
2313,20150504,0.0
2313,20150505,0.0
2313,20150506,0.0
2313,20150507,0.0
2313,20150508,0.0
2313,20150509,0.0
2313,20150510,0.0
2313,20150511,0.0
2313,20150512,0.0
2313,20150513,0.0
2313,20150514,0.0
2313,20150515,0.0
2313,20150516,0.0
2313,20150517,0.0
2313,20150518,0.0
2313,20150519,0.0
2313,20150520,0.0
2313,20150521,0.0
2313,20150522,0.0
2313,20150523,0.0
2313,20150524,0.0
2313,20150525,0.0
2313,20150526,0.0
2313,20150527,0.0
2313,20150528,0.0
2313,20150529,0.0
2313,20150530,0.0
2314,20150501,0.0
2314,20150502,0.0
2314,20150503,1.0
2314,20150504,1.0
2314,20150505,0.0
2314,20150506,0.0
2314,20150507,0.0
2314,20150508,0.0
2314,20150509,1.0
2314,20150510,0.0
2314,20150511,0.0
2314,20150512,1.0
2314,20150513,0.0
2314,20150514,0.0
2314,20150515,0.0
2314,20150516,0.0
2314,20150517,0.0
2314,20150518,2.0
2314,20150519,0.0
2314,20150520,1.0
2314,20150521,0.0
2314,20150522,0.0
2314,20150523,1.0
2314,20150524,0.0
2314,20150525,0.0
2314,20150526,1.0
2314,20150527,0.0
2314,20150528,0.0
2314,20150529,4.0
2314,20150530,0.0
2316,20150501,1.0
2316,20150502,1.0
2316,20150503,1.0
2316,20150504,1.0
2316,20150505,1.0
2316,20150506,1.0
2316,20150507,1.0
2316,20150508,0.0
2316,20150509,0.0
2316,20150510,2.0
2316,20150511,2.0
2316,20150512,3.0
2316,20150513,3.0
2316,20150514,2.0
2316,20150515,2.0
2316,20150516,2.0
2316,20150517,2.0
2316,20150518,2.0
2316,20150519,1.0
2316,20150520,2.0
2316,20150521,2.0
2316,20150522,1.0
2316,20150523,2.0
2316,20150524,2.0
2316,20150525,2.0
2316,20150526,2.0
2316,20150527,1.0
2316,20150528,1.0
2316,20150529,1.0
2316,20150530,1.0
2317,20150501,0.0
2317,20150502,0.0
2317,20150503,2.0
2317,20150504,0.0
2317,20150505,0.0
2317,20150506,0.0
2317,20150507,0.0
2317,20150508,0.0
2317,20150509,0.0
2317,20150510,0.0
2317,20150511,1.0
2317,20150512,0.0
2317,20150513,1.0
2317,20150514,0.0
2317,20150515,1.0
2317,20150516,0.0
2317,20150517,0.0
2317,20150518,0.0
2317,20150519,0.0
2317,20150520,0.0
2317,20150521,0.0
2317,20150522,0.0
2317,20150523,0.0
2317,20150524,0.0
2317,20150525,0.0
2317,20150526,0.0
2317,20150527,0.0
2317,20150528,0.0
2317,20150529,0.0
2317,20150530,0.0
3001,20150501,0.0
3001,20150502,0.0
3001,20150503,0.0
3001,20150504,0.0
3001,20150505,0.0
3001,20150506,0.0
3001,20150507,0.0
3001,20150508,0.0
3001,20150509,0.0
3001,20150510,0.0
3001,20150511,1.0
3001,20150512,0.0
3001,20150513,0.0
3001,20150514,0.0
3001,20150515,0.0
3001,20150516,0.0
3001,20150517,0.0
3001,20150518,0.0
3001,20150519,0.0
3001,20150520,0.0
3001,20150521,0.0
3001,20150522,0.0
3001,20150523,0.0
3001,20150524,0.0
3001,20150525,0.0
3001,20150526,0.0
3001,20150527,0.0
3001,20150528,0.0
3001,20150529,0.0
3001,20150530,0.0
3002,20150501,0.0
3002,20150502,0.0
3002,20150503,1.0
3002,20150504,2.0
3002,20150505,1.0
3002,20150506,2.0
3002,20150507,2.0
3002,20150508,0.0
3002,20150509,2.0
3002,20150510,0.0
3002,20150511,1.0
3002,20150512,1.0
3002,20150513,0.0
3002,20150514,2.0
3002,20150515,2.0
3002,20150516,1.0
3002,20150517,2.0
3002,20150518,1.0
3002,20150519,1.0
3002,20150520,1.0
3002,20150521,2.0
3002,20150522,2.0
3002,20150523,2.0
3002,20150524,1.0
3002,20150525,1.0
3002,20150526,2.0
3002,20150527,2.0
3002,20150528,1.0
3002,20150529,2.0
3002,20150530,1.0
3003,20150501,0.0
3003,20150502,0.0
3003,20150503,0.0
3003,20150504,0.0
3003,20150505,0.0
3003,20150506,0.0
3003,20150507,0.0
3003,20150508,0.0
3003,20150509,0.0
3003,20150510,0.0
3003,20150511,0.0
3003,20150512,0.0
3003,20150513,1.0
3003,20150514,0.0
3003,20150515,0.0
3003,20150516,0.0
3003,20150517,0.0
3003,20150518,0.0
3003,20150519,0.0
3003,20150520,0.0
3003,20150521,0.0
3003,20150522,0.0
